id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
31102,tt0054195,0.254124,0,0,Pollyanna,Hayley Mills|Jane Wyman|Richard Egan|Karl Malden|Nancy Olson,,David Swift,"Meet the people, the pleasure, the entertainment of the year! All the love, laughter and drama that life can hold, poured into one unforgettable motion picture!",friends|girl|tween girl,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,134,Drama|Family,Walt Disney Productions,5/19/60,25,7.2,1960,0,0
18973,tt0053716,0.055821,3000000,7100000,Cinderfella,Jerry Lewis|Ed Wynn|Judith Anderson|Henry Silva|Robert Hutton,,Frank Tashlin,,,"This was Jerry Lewis' answer to the classic Cinderella story. When his father dies, poor Fella is left at the mercy of his snobbish stepmother and her two no-good sons, Maximilian and Rupert. As he slaves away for his nasty step-family, Maximilian and Rupert attempt to find a treasure Fella's father has supposedly hidden on the estate. Meanwhile, hoping to restore her dwindling fortunes, the stepmother plans a fancy ball in honor of the visiting Princess Charmein whom she hopes will marry Rupert. Eventually, Fella's Fairy Godfather shows up to convince him that he has a shot at winning the Princess himself.",91,Comedy|Romance,Paramount Pictures|Jerry Lewis Productions,12/18/60,13,7.2,1960,22118902.3715887,52348068.9460932
103,tt0075314,2.582657,1300000,28262574,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,,Martin Scorsese,"On every street in every city, there's a nobody who dreams of being a somebody.",vietnam veteran|taxi|obsession|drug dealer|night shift,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",113,Crime|Drama,Columbia Pictures Corporation|Italo/Judeo Productions|Bill/Phillips,2/8/76,1269,7.8,1976,4981207.43701933,108293649.075468
1366,tt0075148,2.389663,1100000,117235147,Rocky,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,,John G. Avildsen,His whole life was a million-to-one shot.,underdog|philadelphia|transporter|italo-american|fight,"When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark.",119,Drama,United Artists,11/21/76,963,7.2,1976,4214867.83132405,449209681.628042
891,tt0074119,0.85009,8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,,Alan J. Pakula,"At times it looked like it might cost them their jobs, their reputations, and maybe even their lives.",usa|journalist|newspaper|1970s|burglar,"In the run-up to the 1972 elections, Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National headquarters. He is surprised to find top lawyers already on the defense case, and the discovery of names and addresses of Republican fund organizers on the accused further arouses his suspicions. The editor of the Post is prepared to run with the story and assigns Woodward and Carl Bernstein to it. They find the trail leading higher and higher in the Republican Party, and eventually into the White House itself.",138,Drama|History|Mystery|Thriller,Wildwood Enterprises|Warner Bros.,4/4/76,216,7.3,1976,32569433.2420495,270517880.810434
10747,tt0075029,0.597297,3700000,31800000,The Outlaw Josey Wales,Clint Eastwood|Chief Dan George|Sondra Locke|Bill McKinney|John Vernon,,Clint Eastwood,...an army of one.,showdown|indian|loss of family|texas|settler,"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected.",135,Drama|Western,Warner Bros.|Malpaso Company,6/30/76,135,7.1,1976,14177282.7053627,121847997.305549
10518,tt0074860,0.522601,6500000,21709020,Marathon Man,Dustin Hoffman|Laurence Olivier|Roy Scheider|William Devane|Marthe Keller,,John Schlesinger,One man's dangerous attempts to clear his father's name.,sex|based on novel|nudity|nazis|government,"A graduate student and obsessive runner in New York is drawn into a mysterious plot involving his brother, a member of the secretive Division.",125,Thriller,Paramount Pictures,10/5/76,90,7.1,1976,24906037.1850966,83182409.134155
10774,tt0074958,0.476406,3800000,23689877,Network,Faye Dunaway|William Holden|Peter Finch|Robert Duvall|Wesley Addy,,Sidney Lumet,Not since the dawn of time has America experienced a man like Howard Beale!,corruption|sex|adultery|television|profit,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit.,121,Drama,United Artists|Metro-Goldwyn-Mayer (MGM),11/1/76,161,7.4,1976,14560452.5082103,90772454.9957487
6037,tt0074937,0.672482999999999,0,0,Murder by Death,Peter Falk|Eileen Brennan|Peter Sellers|Alec Guinness|David Niven,,Robert Moore,By the time the world's greatest detectives figure out whodunnit... you could die,detective|butler|deaf-mute|guest|murder,"Lionel Twain has invited the five greatest detectives to a ""dinner and murder."" How can they resist? Included are a blind butler, a deaf-mute maid, screams, spinning rooms, secret passages, false identities, and more plot turns and twists than are decently allowed.",94,Comedy|Crime|Mystery|Thriller,Columbia Pictures Corporation|Rastar Pictures,6/23/76,86,7.3,1976,0,0
23761,tt0076150,0.264224,0,0,Alice Sweet Alice,Linda Miller|Mildred Clinton|Paula E. Sheppard|Niles McMaster|Jane Lowry,,Alfred Sole,If you survive this night... nothing will scare you again.,single parent|church service|burned alive|psychopathic killer,"Alice is a withdrawn 12 year old who lives with her mother and her younger sister, Karen, who gets most of the attention from her mother, leaving Alice out of the spotlight. But when Karen is found brutally murdered in a church, suspicions start to turn towards Alice. But could a twelve year old girl really be capable of such savagery?",98,Thriller|Mystery|Horror,Harristown Funding,11/13/76,16,7.3,1976,0,0
137,tt0107048,2.571339,14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,,Harold Ramis,"He's having the worst day of his life... over, and over...",deja vu|groundhog|weather forecast|telecaster|pennsylvania,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",101,Romance|Fantasy|Drama|Comedy,Columbia Pictures,2/11/93,1339,7.2,1993,22038261.4408011,107031945.818481
9479,tt0107688,2.455618,18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,,Henry Selick,A ghoulish tale with wicked humor & stunning animation.,holiday|fire|santa claus|magic|halloween,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",76,Fantasy|Animation|Family,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures,10/9/93,1172,7.4,1993,27170459.3105767,114167868.456334
424,tt0108052,2.377288,22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,http://www.schindlerslist.com/,Steven Spielberg,"Whoever saves one life, saves the world entire.",factory|concentration camp|hero|holocaust|world war ii,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,195,Drama|History|War,Universal Pictures|Amblin Entertainment,11/29/93,2632,8.1,1993,33208339.1573716,484941026.518066
329,tt0107290,2.204926,63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,http://www.jurassicpark.com/,Steven Spielberg,An adventure 65 million years in the making.,exotic island|dna|paleontology|tyrannosaurus rex|triceratops,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",127,Adventure|Science Fiction,Universal Pictures|Amblin Entertainment,6/11/93,3169,7.4,1993,95096607.5870186,1388863311.75898
9800,tt0107818,1.294131,26000000,206678440,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,,Jonathan Demme,No one would take on his case... until one man was willing to take on the system.,gay|aids|homophobia|jurors|court,No one would take his case until one man was willing to take on the system. Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,125,Drama|Mystery,TriStar Pictures,12/22/93,514,7.5,1993,39246219.0041664,311974896.910748
9571,tt0106677,1.242232,6900000,7993039,Dazed and Confused,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,,Richard Linklater,See it with a bud.,1970s|texas|summer|teenager,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",102,Comedy|Drama,Gramercy Pictures|Alphaville Productions,9/24/93,320,7.3,1993,10415342.735721,12065252.2731862
531,tt0108598,0.996113,0,0,The Wrong Trousers,Peter Sallis,http://www.wallaceandgromit.com/films/the-wrong-trousers,Nick Park,Winner of the 1993 Academy Award for Best Animated Short.,robbery|inventor|penguin|telecontrol|surrealism,"Gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal (and a small penguin). The penguin is planning a robbery and needs to use Wallace and his mechanical remote controlled trousers to pull off the raid. However, Gromit is wise to the penguin and comes to the rescue.",30,Animation|Comedy|Family,Aardman Animations,12/17/93,146,7.4,1993,0,0
11969,tt0108358,0.926373,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,,George P. Cosmatos,Justice is coming.,retirement|wyatt earp|right and justice|historical figure,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",130,Action|Adventure|Drama|History|Western,Hollywood Pictures|Cinergi Pictures Entertainment,12/25/93,373,7.3,1993,37736749.0424677,85292698.301333
6075,tt0106519,0.885824,30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,,Brian De Palma,He's got a good future if he can live past next week.,prison|1970s|puerto rican|release from prison|criminal past,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",144,Action|Crime|Drama|Thriller,Universal Pictures|Epic Productions|Bregman/Baer Productions,11/10/93,394,7.4,1993,45284098.8509612,55119823.2350296
319,tt0108399,0.853733,12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,,Tony Scott,"Stealing, Cheating, Killing. Who said romance was dead?",father-son relationship|film producer|mexican standoff|loss of father|los angeles,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",120,Action|Thriller|Crime|Romance,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,9/9/93,402,7.3,1993,18868374.5212338,18538632.3175707
1587,tt0108550,0.787932,11000000,30000000,What's Eating Gilbert Grape,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Darlene Cates|Mary Steenburgen,,Lasse Hallstr̦m,A film about the love you find...In the last place you look.,brother brother relationship|mentally disabled|iowa|widow|dysfunctional family,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",118,Romance|Drama,Paramount Pictures,12/17/93,495,7.4,1993,16604169.5786858,45284098.8509612
1607,tt0106489,0.756988,22000000,17287898,A Bronx Tale,Robert De Niro|Chazz Palminteri|Lillo Brancato|Francis Capra|Taral Hicks,,Robert De Niro,"One man lives in the neighborhood, another man owns it.",gambling|father-son relationship|black people|italo-american|italian,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",121,Drama|Crime,HBO Films|Savoy Pictures,9/14/93,227,7.2,1993,33208339.1573716,26095562.7319111
